State,County,Total_List,Cancelled,Cancelled_Percent,Postponed,Postponed_Percent,Total_Fallout,Total_Fallout_Percent,Brought_To_Sale_Percent,Brought_To_Sale,Sold,Sold_Percent
Tennessee,White,13,6,0.461538462,0,0,6,0.461538462,0.538461538,7,3,0.428571429
Tennessee,Williamson,86,50,0.581395349,24,0.279069767,74,0.860465116,0.139534884,12,11,0.916666667
Tennessee,Wilson,92,43,0.467391304,22,0.239130435,65,0.706521739,0.293478261,27,19,0.703703704
Texas,,9464,5619,0.593723584,0,0,5619,0.593723584,0.406276416,3845,1768,0.459817945
Texas,Anderson,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,0,0
Texas,Andrews,10,7,0.7,0,0,7,0.7,0.3,3,0,0
Texas,Angelina,18,9,0.5,0,0,9,0.5,0.5,9,3,0.333333333
Texas,Aransas,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Archer,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Armstrong,1,1,1,0,0,1,1,0,0,0,0
Texas,Atascosa,16,7,0.4375,0,0,7,0.4375,0.5625,9,0,0
Texas,Austin,5,3,0.6,0,0,3,0.6,0.4,2,0,0
Texas,Bandera,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Texas,Bastrop,21,17,0.80952381,0,0,17,0.80952381,0.19047619,4,0,0
Texas,Bee,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Texas,Bell,224,106,0.473214286,0,0,106,0.473214286,0.526785714,118,17,0.144067797
Texas,Bexar,912,565,0.619517544,0,0,565,0.619517544,0.380482456,347,182,0.524495677
Texas,Blanco,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Bosque,6,4,0.666666667,0,0,4,0.666666667,0.333333333,2,0,0
Texas,Bowie,33,12,0.363636364,0,0,12,0.363636364,0.636363636,21,0,0
Texas,Brazoria,100,58,0.58,0,0,58,0.58,0.42,42,5,0.119047619
Texas,Brazos,27,15,0.555555556,0,0,15,0.555555556,0.444444444,12,6,0.5
Texas,Brooks,1,0,0,0,0,0,0,1,1,0,0
Texas,Brown,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,0,0
Texas,Burleson,8,5,0.625,0,0,5,0.625,0.375,3,1,0.333333333
Texas,Burnet,5,1,0.2,0,0,1,0.2,0.8,4,1,0.25
Texas,Caldwell,11,4,0.363636364,0,0,4,0.363636364,0.636363636,7,2,0.285714286
Texas,Calhoun,7,1,0.142857143,0,0,1,0.142857143,0.857142857,6,0,0
Texas,Cameron,122,64,0.524590164,0,0,64,0.524590164,0.475409836,58,22,0.379310345
Texas,Carson,3,3,1,0,0,3,1,0,0,0,0
Texas,Cass,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Texas,Castro,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Chambers,12,10,0.833333333,0,0,10,0.833333333,0.166666667,2,2,1
Texas,Cherokee,11,5,0.454545455,0,0,5,0.454545455,0.545454545,6,0,0
Texas,Childress,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Clay,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Texas,Coleman,2,0,0,0,0,0,0,1,2,0,0
Texas,Collin,270,204,0.755555556,0,0,204,0.755555556,0.244444444,66,54,0.818181818
Texas,Colorado,4,3,0.75,0,0,3,0.75,0.25,1,1,1
Texas,Comal,31,23,0.741935484,0,0,23,0.741935484,0.258064516,8,1,0.125
Texas,Comanche,6,3,0.5,0,0,3,0.5,0.5,3,0,0
Texas,Cooke,10,6,0.6,0,0,6,0.6,0.4,4,1,0.25
Texas,Coryell,27,11,0.407407407,0,0,11,0.407407407,0.592592593,16,3,0.1875
Texas,Crockett,1,0,0,0,0,0,0,1,1,0,0
Texas,Dallam,2,0,0,0,0,0,0,1,2,2,1
Texas,Dallas,1199,784,0.653878232,0,0,784,0.653878232,0.346121768,415,314,0.756626506
Texas,Dawson,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,1,1
Texas,De Witt,1,0,0,0,0,0,0,1,1,0,0
Texas,Deaf Smith,8,3,0.375,0,0,3,0.375,0.625,5,3,0.6
Texas,Denton,279,202,0.724014337,0,0,202,0.724014337,0.275985663,77,61,0.792207792
Texas,Dewitt,1,0,0,0,0,0,0,1,1,0,0
Texas,Dimmit,1,1,1,0,0,1,1,0,0,0,0
Texas,Duval,1,1,1,0,0,1,1,0,0,0,0
Texas,Eastland,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,1,0.5
Texas,Ector,43,22,0.511627907,0,0,22,0.511627907,0.488372093,21,1,0.047619048
Texas,El Paso,314,135,0.429936306,0,0,135,0.429936306,0.570063694,179,38,0.212290503
Texas,Ellis,103,55,0.533980583,0,0,55,0.533980583,0.466019417,48,25,0.520833333
Texas,Erath,4,3,0.75,0,0,3,0.75,0.25,1,1,1
Texas,Falls,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Texas,Fannin,5,1,0.2,0,0,1,0.2,0.8,4,1,0.25
Texas,Floyd,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Fort Bend,259,191,0.737451737,0,0,191,0.737451737,0.262548263,68,39,0.573529412
Texas,Franklin,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Freestone,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Frio,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Gaines,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,0,0
Texas,Galveston,139,76,0.54676259,0,0,76,0.54676259,0.45323741,63,27,0.428571429
Texas,Gillespie,5,3,0.6,0,0,3,0.6,0.4,2,1,0.5
Texas,Goliad,2,0,0,0,0,0,0,1,2,0,0
Texas,Gonzales,1,0,0,0,0,0,0,1,1,0,0
Texas,Gray,6,1,0.166666667,0,0,1,0.166666667,0.833333333,5,0,0
Texas,Grayson,79,37,0.46835443,0,0,37,0.46835443,0.53164557,42,6,0.142857143
Texas,Gregg,33,17,0.515151515,0,0,17,0.515151515,0.484848485,16,1,0.0625
Texas,Grimes,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,0,0
Texas,Guadalupe,49,30,0.612244898,0,0,30,0.612244898,0.387755102,19,4,0.210526316
Texas,Hale,9,8,0.888888889,0,0,8,0.888888889,0.111111111,1,0,0
Texas,Hamilton,4,3,0.75,0,0,3,0.75,0.25,1,0,0
Texas,Hansford,4,2,0.5,0,0,2,0.5,0.5,2,1,0.5
Texas,Hardin,17,9,0.529411765,0,0,9,0.529411765,0.470588235,8,3,0.375
Texas,Harris,1236,825,0.667475728,0,0,825,0.667475728,0.332524272,411,274,0.666666667
Texas,Harrison,11,9,0.818181818,0,0,9,0.818181818,0.181818182,2,0,0
Texas,Haskell,1,1,1,0,0,1,1,0,0,0,0
Texas,Hays,62,48,0.774193548,0,0,48,0.774193548,0.225806452,14,9,0.642857143
Texas,Henderson,22,8,0.363636364,0,0,8,0.363636364,0.636363636,14,0,0
Texas,Hidalgo,169,91,0.538461538,0,0,91,0.538461538,0.461538462,78,28,0.358974359
Texas,Hill,21,11,0.523809524,0,0,11,0.523809524,0.476190476,10,2,0.2
Texas,Hockley,12,9,0.75,0,0,9,0.75,0.25,3,3,1
Texas,Hood,9,3,0.333333333,0,0,3,0.333333333,0.666666667,6,1,0.166666667
Texas,Hopkins,4,1,0.25,0,0,1,0.25,0.75,3,2,0.666666667
Texas,Houston,1,0,0,0,0,0,0,1,1,0,0
Texas,Howard,10,5,0.5,0,0,5,0.5,0.5,5,2,0.4
Texas,Hunt,24,12,0.5,0,0,12,0.5,0.5,12,1,0.083333333
Texas,Hutchinson,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Texas,Irion,1,1,1,0,0,1,1,0,0,0,0
Texas,Jack,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Texas,Jackson,1,0,0,0,0,0,0,1,1,0,0
Texas,Jasper,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Jefferson,91,38,0.417582418,0,0,38,0.417582418,0.582417582,53,11,0.20754717
Texas,Jim Wells,22,10,0.454545455,0,0,10,0.454545455,0.545454545,12,1,0.083333333
Texas,Johnson,128,56,0.4375,0,0,56,0.4375,0.5625,72,40,0.555555556
Texas,Jones,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Texas,Karnes,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Kaufman,88,55,0.625,0,0,55,0.625,0.375,33,13,0.393939394
Texas,Kendall,7,3,0.428571429,0,0,3,0.428571429,0.571428571,4,0,0
Texas,Kerr,3,0,0,0,0,0,0,1,3,0,0
Texas,Kinney,1,0,0,0,0,0,0,1,1,0,0
Texas,Kleberg,8,5,0.625,0,0,5,0.625,0.375,3,0,0
Texas,Lamar,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Texas,Lamb,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Lampasas,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,0,0
Texas,Lavaca,2,2,1,0,0,2,1,0,0,0,0
Texas,Lee,5,4,0.8,0,0,4,0.8,0.2,1,0,0
Texas,Leon,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Liberty,28,13,0.464285714,0,0,13,0.464285714,0.535714286,15,1,0.066666667
Texas,Limestone,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,0,0
Texas,Live Oak,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Texas,Llano,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Texas,Lubbock,127,62,0.488188976,0,0,62,0.488188976,0.511811024,65,37,0.569230769
Texas,Lynn,6,5,0.833333333,0,0,5,0.833333333,0.166666667,1,0,0
Texas,Madison,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Marion,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Texas,Martin,1,1,1,0,0,1,1,0,0,0,0
Texas,Matagorda,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,1,0.2
Texas,Maverick,7,5,0.714285714,0,0,5,0.714285714,0.285714286,2,2,1
Texas,Mc Culloch,1,0,0,0,0,0,0,1,1,0,0
Texas,Mclennan,98,36,0.367346939,0,0,36,0.367346939,0.632653061,62,20,0.322580645
Texas,Medina,13,9,0.692307692,0,0,9,0.692307692,0.307692308,4,0,0
Texas,Midland,38,15,0.394736842,0,0,15,0.394736842,0.605263158,23,3,0.130434783
Texas,Milam,7,5,0.714285714,0,0,5,0.714285714,0.285714286,2,0,0
Texas,Mitchell,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Montague,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Texas,Montgomery,180,98,0.544444444,0,0,98,0.544444444,0.455555556,82,45,0.548780488
Texas,Moore,5,3,0.6,0,0,3,0.6,0.4,2,0,0
Texas,Morris,4,4,1,0,0,4,1,0,0,0,0
Texas,Nacogdoches,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Texas,Navarro,21,8,0.380952381,0,0,8,0.380952381,0.619047619,13,0,0
Texas,Newton,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Nolan,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Texas,Nueces,175,94,0.537142857,0,0,94,0.537142857,0.462857143,81,14,0.172839506
Texas,Oldham,1,0,0,0,0,0,0,1,1,0,0
Texas,Orange,22,10,0.454545455,0,0,10,0.454545455,0.545454545,12,1,0.083333333
Texas,Palo Pinto,4,0,0,0,0,0,0,1,4,2,0.5
Texas,Panola,4,2,0.5,0,0,2,0.5,0.5,2,0,0
Texas,Parker,26,9,0.346153846,0,0,9,0.346153846,0.653846154,17,1,0.058823529
Texas,Pecos,8,5,0.625,0,0,5,0.625,0.375,3,0,0
Texas,Polk,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Texas,Potter,36,10,0.277777778,0,0,10,0.277777778,0.722222222,26,2,0.076923077
Texas,Randall,43,14,0.325581395,0,0,14,0.325581395,0.674418605,29,8,0.275862069
Texas,Red River,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Reeves,1,1,1,0,0,1,1,0,0,0,0
Texas,Refugio,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Robertson,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Texas,Rockwall,32,19,0.59375,0,0,19,0.59375,0.40625,13,6,0.461538462
Texas,Runnels,4,0,0,0,0,0,0,1,4,1,0.25
Texas,Rusk,12,7,0.583333333,0,0,7,0.583333333,0.416666667,5,0,0
Texas,Sabine,2,2,1,0,0,2,1,0,0,0,0
Texas,San Augustine,1,0,0,0,0,0,0,1,1,0,0
Texas,San Jacinto,6,3,0.5,0,0,3,0.5,0.5,3,0,0
Texas,San Patricio,23,14,0.608695652,0,0,14,0.608695652,0.391304348,9,2,0.222222222
Texas,Schleicher,1,1,1,0,0,1,1,0,0,0,0
Texas,Scurry,5,1,0.2,0,0,1,0.2,0.8,4,0,0
Texas,Shelby,3,3,1,0,0,3,1,0,0,0,0
Texas,Sherman,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Smith,52,28,0.538461538,0,0,28,0.538461538,0.461538462,24,2,0.083333333
Texas,Somervell,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Texas,Starr,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Texas,Stephens,1,0,0,0,0,0,0,1,1,0,0
Texas,Sterling,1,0,0,0,0,0,0,1,1,0,0
Texas,Sutton,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Texas,Swisher,1,1,1,0,0,1,1,0,0,0,0
Texas,Tarrant,1036,624,0.602316602,0,0,624,0.602316602,0.397683398,412,294,0.713592233
Texas,Taylor,27,9,0.333333333,0,0,9,0.333333333,0.666666667,18,0,0
Texas,Terry,1,1,1,0,0,1,1,0,0,0,0
Texas,Titus,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Texas,Tom Green,34,13,0.382352941,0,0,13,0.382352941,0.617647059,21,5,0.238095238
Texas,Travis,221,165,0.746606335,0,0,165,0.746606335,0.253393665,56,43,0.767857143
Texas,Trinity,2,2,1,0,0,2,1,0,0,0,0
Texas,Tyler,1,1,1,0,0,1,1,0,0,0,0
Texas,Upshur,19,8,0.421052632,0,0,8,0.421052632,0.578947368,11,0,0
Texas,Uvalde,5,3,0.6,0,0,3,0.6,0.4,2,0,0
Texas,Val Verde,3,0,0,0,0,0,0,1,3,1,0.333333333
Texas,Van Zandt,18,10,0.555555556,0,0,10,0.555555556,0.444444444,8,1,0.125
Texas,Victoria,34,18,0.529411765,0,0,18,0.529411765,0.470588235,16,2,0.125
Texas,Walker,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,1,0.2
Texas,Waller,7,3,0.428571429,0,0,3,0.428571429,0.571428571,4,0,0
Texas,Ward,2,0,0,0,0,0,0,1,2,0,0
Texas,Washington,5,2,0.4,0,0,2,0.4,0.6,3,1,0.333333333
Texas,Webb,134,83,0.619402985,0,0,83,0.619402985,0.380597015,51,8,0.156862745
Texas,Wharton,4,3,0.75,0,0,3,0.75,0.25,1,0,0
Texas,Wichita,68,18,0.264705882,0,0,18,0.264705882,0.735294118,50,1,0.02
Texas,Wilbarger,1,0,0,0,0,0,0,1,1,0,0
Texas,Willacy,1,0,0,0,0,0,0,1,1,0,0
Texas,Williamson,193,141,0.730569948,0,0,141,0.730569948,0.269430052,52,37,0.711538462
Texas,Wilson,9,4,0.444444444,0,0,4,0.444444444,0.555555556,5,0,0
Texas,Wise,27,10,0.37037037,0,0,10,0.37037037,0.62962963,17,4,0.235294118
Texas,Wood,8,3,0.375,0,0,3,0.375,0.625,5,0,0
Texas,Yoakum,2,2,1,0,0,2,1,0,0,0,0
Texas,Young,8,5,0.625,0,0,5,0.625,0.375,3,1,0.333333333
Texas,Zapata,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Utah,,334,152,0.45508982,75,0.224550898,227,0.679640719,0.320359281,107,55,0.591397849
Utah,Beaver,1,0,0,0,0,0,0,1,1,0,0
Utah,Box Elder,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Utah,Cache,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,3,0.75
Utah,Carbon,5,1,0.2,0,0,1,0.2,0.8,4,1,0.25
Utah,Davis,35,15,0.428571429,8,0.228571429,23,0.657142857,0.342857143,12,7,0.7
Utah,Duchesne,2,0,0,0,0,0,0,1,2,0,0
Utah,Emery,1,0,0,0,0,0,0,1,1,0,0
Utah,Grand,3,2,0.666666667,1,0.333333333,3,1,0,0,0,0
Utah,Iron,12,6,0.5,5,0.416666667,11,0.916666667,0.083333333,1,1,1
Utah,Kane,3,0,0,1,0.333333333,1,0.333333333,0.666666667,2,1,0.5
Utah,Millard,3,1,0.333333333,1,0.333333333,2,0.666666667,0.333333333,1,0,0
Utah,Salt Lake,113,61,0.539823009,27,0.238938053,88,0.778761062,0.221238938,25,13,0.565217391
Utah,Sanpete,6,5,0.833333333,0,0,5,0.833333333,0.166666667,1,0,0
Utah,Sevier,6,1,0.166666667,2,0.333333333,3,0.5,0.5,3,1,0.5
Utah,Summit,1,1,1,0,0,1,1,0,0,0,0
Utah,Tooele,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,3,1
Utah,Uintah,16,6,0.375,3,0.1875,9,0.5625,0.4375,7,1,0.166666667
Utah,Utah,65,29,0.446153846,16,0.246153846,45,0.692307692,0.307692308,20,13,0.8125
Utah,Wasatch,1,0,0,0,0,0,0,1,1,0,0
Utah,Washington,14,6,0.428571429,2,0.142857143,8,0.571428571,0.428571429,6,1,0.2
Utah,Weber,32,11,0.34375,9,0.28125,20,0.625,0.375,12,10,0.833333333
Vermont,,8,3,0.375,0,0,3,0.375,0.625,5,0,0
Vermont,Caledonia,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Vermont,Chittenden,1,0,0,0,0,0,0,1,1,0,0
Vermont,Grand Isle,1,0,0,0,0,0,0,1,1,0,0
Vermont,Lamoille,1,0,0,0,0,0,0,1,1,0,0
Vermont,Rutland,1,1,1,0,0,1,1,0,0,0,0
Vermont,Windham,1,0,0,0,0,0,0,1,1,0,0
Vermont,Windsor,1,1,1,0,0,1,1,0,0,0,0
Virginia,,1257,656,0.521877486,3,0.002386635,659,0.524264121,0.475735879,598,256,0.462093863
Virginia,Accomack,8,2,0.25,0,0,2,0.25,0.75,6,1,0.333333333
Virginia,Albemarle,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,1,0.5
Virginia,Alexandria City,13,5,0.384615385,0,0,5,0.384615385,0.615384615,8,6,0.75
Virginia,Alleghany,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Virginia,Amelia,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Virginia,Amherst,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Virginia,Appomattox,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Virginia,Arlington,10,6,0.6,0,0,6,0.6,0.4,4,2,0.5
Virginia,Augusta,11,4,0.363636364,0,0,4,0.363636364,0.636363636,7,2,0.285714286
Virginia,Bedford,11,4,0.363636364,0,0,4,0.363636364,0.636363636,7,3,0.5
Virginia,Botetourt,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Virginia,Bristol City,3,0,0,0,0,0,0,1,3,2,0.666666667
Virginia,Buchanan,1,1,1,0,0,1,1,0,0,0,0
Virginia,Buena Vista City,1,0,0,0,0,0,0,1,1,0,0
Virginia,Campbell,7,1,0.142857143,0,0,1,0.142857143,0.857142857,6,1,0.166666667
Virginia,Caroline,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,1,0.333333333
Virginia,Carroll,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Virginia,Charlotte,1,1,1,0,0,1,1,0,0,0,0
Virginia,Charlottesville City,1,1,1,0,0,1,1,0,0,0,0
Virginia,Chesapeake City,54,27,0.5,0,0,27,0.5,0.5,27,13,0.52
Virginia,Chesterfield,78,41,0.525641026,0,0,41,0.525641026,0.474358974,37,19,0.527777778
Virginia,Colonial Heights City,1,0,0,0,0,0,0,1,1,0,0
Virginia,Culpeper,15,10,0.666666667,0,0,10,0.666666667,0.333333333,5,3,0.6
Virginia,Cumberland,1,0,0,0,0,0,0,1,1,0,0
Virginia,Danville City,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,3,0.75
Virginia,Dickenson,2,0,0,0,0,0,0,1,2,1,0.5
Virginia,Dinwiddie,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,1,0.333333333
Virginia,Fairfax,123,89,0.723577236,0,0,89,0.723577236,0.276422764,34,23,0.741935484
Virginia,Fauquier,4,1,0.25,0,0,1,0.25,0.75,3,1,0.333333333
Virginia,Floyd,3,2,0.666666667,0,0,2,0.666666667,0.333333333,1,0,0
Virginia,Fluvanna,7,3,0.428571429,0,0,3,0.428571429,0.571428571,4,1,0.25
Virginia,Franklin,2,0,0,0,0,0,0,1,2,1,0.5
Virginia,Frederick,8,3,0.375,0,0,3,0.375,0.625,5,2,0.4
Virginia,Fredericksburg City,1,1,1,0,0,1,1,0,0,0,0
Virginia,Giles,2,2,1,0,0,2,1,0,0,0,0
Virginia,Gloucester,5,3,0.6,0,0,3,0.6,0.4,2,0,0
Virginia,Goochland,5,2,0.4,0,0,2,0.4,0.6,3,1,0.5
Virginia,Greene,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,1,0.2
Virginia,Greensville,1,0,0,0,0,0,0,1,1,0,0
Virginia,Halifax,2,0,0,0,0,0,0,1,2,1,0.5
Virginia,Hampton City,46,15,0.326086957,0,0,15,0.326086957,0.673913043,31,12,0.428571429
Virginia,Hanover,16,10,0.625,0,0,10,0.625,0.375,6,2,0.333333333
Virginia,Harrisonburg City,1,1,1,0,0,1,1,0,0,0,0
Virginia,Henrico,75,29,0.386666667,0,0,29,0.386666667,0.613333333,46,23,0.511111111
Virginia,Henry,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,0,0
Virginia,Hopewell City,5,0,0,0,0,0,0,1,5,2,0.4
Virginia,Isle Of Wight,5,2,0.4,0,0,2,0.4,0.6,3,0,0
Virginia,James City,13,7,0.538461538,0,0,7,0.538461538,0.461538462,6,1,0.166666667
Virginia,King George,4,0,0,0,0,0,0,1,4,1,0.25
Virginia,King William,2,1,0.5,0,0,1,0.5,0.5,1,1,1
Virginia,Lancaster,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,1,0.5
Virginia,Lee,1,1,1,0,0,1,1,0,0,0,0
Virginia,Loudoun,41,24,0.585365854,0,0,24,0.585365854,0.414634146,17,12,0.705882353
Virginia,Louisa,6,2,0.333333333,0,0,2,0.333333333,0.666666667,4,2,0.5
Virginia,Lunenburg,1,1,1,0,0,1,1,0,0,0,0
Virginia,Lynchburg City,8,4,0.5,1,0.125,5,0.625,0.375,3,1,0.5
Virginia,Martinsville City,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Virginia,Mathews,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,2,1
Virginia,Mecklenburg,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Virginia,Middlesex,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Virginia,Montgomery,1,1,1,0,0,1,1,0,0,0,0
Virginia,Nelson,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Virginia,Newport News City,30,14,0.466666667,0,0,14,0.466666667,0.533333333,16,9,0.6
Virginia,Norfolk City,47,24,0.510638298,1,0.021276596,25,0.531914894,0.468085106,22,6,0.352941176
Virginia,Northumberland,2,2,1,0,0,2,1,0,0,0,0
Virginia,Nottoway,1,1,1,0,0,1,1,0,0,0,0
Virginia,Orange,8,5,0.625,0,0,5,0.625,0.375,3,2,1
Virginia,Page,6,3,0.5,0,0,3,0.5,0.5,3,1,0.333333333
Virginia,Patrick,1,0,0,0,0,0,0,1,1,0,0
Virginia,Petersburg City,7,2,0.285714286,0,0,2,0.285714286,0.714285714,5,1,0.2
Virginia,Pittsylvania,5,5,1,0,0,5,1,0,0,0,0
Virginia,Portsmouth City,35,13,0.371428571,0,0,13,0.371428571,0.628571429,22,9,0.5
Virginia,Powhatan,6,5,0.833333333,0,0,5,0.833333333,0.166666667,1,0,0
Virginia,Prince Edward,2,2,1,0,0,2,1,0,0,0,0
Virginia,Prince George,2,2,1,0,0,2,1,0,0,0,0
Virginia,Prince William,85,58,0.682352941,0,0,58,0.682352941,0.317647059,27,14,0.608695652
Virginia,Pulaski,6,3,0.5,0,0,3,0.5,0.5,3,0,0
Virginia,Radford City,1,0,0,0,0,0,0,1,1,0,0
Virginia,Rappahannock,2,0,0,0,0,0,0,1,2,0,0
Virginia,Richmond City,29,14,0.482758621,0,0,14,0.482758621,0.517241379,15,7,0.5
Virginia,Roanoke,26,14,0.538461538,0,0,14,0.538461538,0.461538462,12,6,0.5
Virginia,Roanoke City,12,5,0.416666667,0,0,5,0.416666667,0.583333333,7,4,0.571428571
Virginia,Rockbridge,3,3,1,0,0,3,1,0,0,0,0
Virginia,Rockingham,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,0,0
Virginia,Russell,1,0,0,0,0,0,0,1,1,0,0
Virginia,Salem City,2,1,0.5,0,0,1,0.5,0.5,1,0,0
Virginia,Shenandoah,7,4,0.571428571,0,0,4,0.571428571,0.428571429,3,1,0.333333333
Virginia,Smyth,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Virginia,Southampton,4,1,0.25,0,0,1,0.25,0.75,3,0,0
Virginia,Spotsylvania,32,18,0.5625,0,0,18,0.5625,0.4375,14,6,0.461538462
Virginia,Stafford,23,14,0.608695652,0,0,14,0.608695652,0.391304348,9,3,0.333333333
Virginia,Staunton City,5,0,0,0,0,0,0,1,5,3,0.6
Virginia,Suffolk City,35,15,0.428571429,1,0.028571429,16,0.457142857,0.542857143,19,5,0.277777778
Virginia,Surry,3,0,0,0,0,0,0,1,3,0,0
Virginia,Tazewell,1,0,0,0,0,0,0,1,1,0,0
Virginia,Virginia Beach City,101,64,0.633663366,0,0,64,0.633663366,0.366336634,37,20,0.571428571
Virginia,Warren,10,6,0.6,0,0,6,0.6,0.4,4,3,0.75
Virginia,Washington,5,4,0.8,0,0,4,0.8,0.2,1,0,0
Virginia,Waynesboro City,1,1,1,0,0,1,1,0,0,0,0
Virginia,Westmoreland,2,2,1,0,0,2,1,0,0,0,0
Virginia,Winchester City,1,0,0,0,0,0,0,1,1,1,1
Virginia,Wise,1,0,0,0,0,0,0,1,1,0,0
Virginia,Wythe,3,1,0.333333333,0,0,1,0.333333333,0.666666667,2,0,0
Virginia,York,11,7,0.636363636,0,0,7,0.636363636,0.363636364,4,2,0.666666667
Washington,,5104,2109,0.413205329,1586,0.310736677,3695,0.723942006,0.276057994,1409,724,0.514570007
Washington,Adams,4,1,0.25,1,0.25,2,0.5,0.5,2,0,0
Washington,Asotin,18,8,0.444444444,6,0.333333333,14,0.777777778,0.222222222,4,0,0
Washington,Benton,115,42,0.365217391,31,0.269565217,73,0.634782609,0.365217391,42,18,0.428571429
Washington,Chelan,15,6,0.4,5,0.333333333,11,0.733333333,0.266666667,4,2,0.5
Washington,Clallam,37,14,0.378378378,14,0.378378378,28,0.756756757,0.243243243,9,4,0.444444444
Washington,Clark,269,134,0.498141264,82,0.304832714,216,0.802973978,0.197026022,53,36,0.679245283
Washington,Columbia,1,0,0,0,0,0,0,1,1,0,0
Washington,Cowlitz,111,45,0.405405405,28,0.252252252,73,0.657657658,0.342342342,38,15,0.394736842
